Nome;Exercício 1;Exercício 2;Exercício 3;Exercício 4;Exercício 5;Nota Final;Situação
Aluno_2524;16;0;6;16;1;7.8;Reprovado
Aluno_2525;0;0;19;12;9;8.0;Reprovado
Aluno_2526;17;11;0;9;5;8.4;Reprovado
Aluno_2527;19;20;13;0;16;13.6;Aprovado
Aluno_2528;16;1;3;0;13;6.6;Reprovado
Aluno_2529;14;3;16;14;4;10.2;Aprovado
Aluno_2530;10;16;20;15;16;15.4;Aprovado
Aluno_2531;12;3;13;11;1;8.0;Reprovado
Aluno_2532;0;10;15;5;8;7.6;Reprovado
Aluno_2533;16;3;13;5;11;9.6;Aprovado
Aluno_2534;5;0;15;11;18;9.8;Aprovado
Aluno_2535;3;6;19;14;6;9.6;Aprovado
Aluno_2536;19;17;7;3;8;10.8;Aprovado
Aluno_2537;15;8;2;3;20;9.6;Aprovado
Aluno_2538;14;2;18;1;15;10.0;Aprovado
Aluno_2539;14;7;0;11;19;10.2;Aprovado
Aluno_2540;5;18;1;6;10;8.0;Reprovado
Aluno_2541;14;3;14;19;11;12.2;Aprovado
Aluno_2542;13;17;9;8;14;12.2;Aprovado
Aluno_2543;10;19;17;8;17;14.2;Aprovado
Aluno_2544;6;10;13;7;18;10.8;Aprovado
Aluno_2545;8;13;16;13;15;13.0;Aprovado
Aluno_2546;15;17;12;0;14;11.6;Aprovado
Aluno_2547;4;15;0;20;4;8.6;Reprovado
Aluno_2548;19;2;4;11;10;9.2;Reprovado
Aluno_2549;9;14;12;1;14;10.0;Aprovado
Aluno_2550;17;3;13;12;17;12.4;Aprovado
Aluno_2551;2;4;2;3;12;4.6;Reprovado
Aluno_2552;12;16;14;19;3;12.8;Aprovado
Aluno_2553;10;6;18;17;16;13.4;Aprovado
Aluno_2554;16;15;16;18;3;13.6;Aprovado
Aluno_2555;12;13;2;15;15;11.4;Aprovado
Aluno_2556;5;15;15;13;14;12.4;Aprovado
Aluno_2557;16;6;13;7;13;11.0;Aprovado
Aluno_2558;12;8;11;11;11;10.6;Aprovado
Aluno_2559;18;3;11;8;2;8.4;Reprovado
Aluno_2560;20;10;10;5;9;10.8;Aprovado
Aluno_2561;18;1;16;17;7;11.8;Aprovado
Aluno_2562;9;11;7;1;5;6.6;Reprovado
Aluno_2563;2;11;16;7;13;9.8;Aprovado
Aluno_2564;13;3;20;13;16;13.0;Aprovado
Aluno_2565;18;17;19;5;20;15.8;Aprovado
Aluno_2566;4;20;10;9;18;12.2;Aprovado
Aluno_2567;4;6;1;7;15;6.6;Reprovado
Aluno_2568;19;0;9;16;14;11.6;Aprovado
Aluno_2569;16;12;9;11;14;12.4;Aprovado
Aluno_2570;20;5;10;16;0;10.2;Aprovado
Aluno_2571;9;5;5;12;11;8.4;Reprovado
Aluno_2572;4;11;3;18;9;9.0;Reprovado
Aluno_2573;3;7;11;11;13;9.0;Reprovado
Aluno_2574;5;18;10;15;9;11.4;Aprovado
Aluno_2575;3;4;12;4;9;6.4;Reprovado
Aluno_2576;6;17;4;15;19;12.2;Aprovado
Aluno_2577;6;4;5;5;10;6.0;Reprovado
Aluno_2578;17;9;0;10;15;10.2;Aprovado
Aluno_2579;2;0;5;16;8;6.2;Reprovado
Aluno_2580;0;9;17;13;14;10.6;Aprovado
Aluno_2581;3;4;8;5;13;6.6;Reprovado
Aluno_2582;5;11;14;10;18;11.6;Aprovado
Aluno_2583;8;6;7;11;8;8.0;Reprovado
Aluno_2584;13;8;18;12;3;10.8;Aprovado
Aluno_2585;11;20;15;3;20;13.8;Aprovado
Aluno_2586;19;11;5;6;6;9.4;Reprovado
Aluno_2587;3;0;5;1;7;3.2;Reprovado
Aluno_2588;20;10;2;5;7;8.8;Reprovado
Aluno_2589;11;20;9;5;18;12.6;Aprovado
Aluno_2590;9;14;0;17;14;10.8;Aprovado
Aluno_2591;6;1;13;19;15;10.8;Aprovado
Aluno_2592;2;19;3;7;8;7.8;Reprovado
Aluno_2593;13;6;11;7;11;9.6;Aprovado
Aluno_2594;9;20;5;7;15;11.2;Aprovado
Aluno_2595;15;11;10;7;3;9.2;Reprovado
Aluno_2596;15;17;11;0;4;9.4;Reprovado
Aluno_2597;9;2;9;1;7;5.6;Reprovado
Aluno_2598;12;6;17;11;0;9.2;Reprovado
Aluno_2599;5;10;6;14;5;8.0;Reprovado
Aluno_2600;11;17;6;3;14;10.2;Aprovado
Aluno_2601;8;11;10;2;3;6.8;Reprovado
Aluno_2602;12;5;3;13;20;10.6;Aprovado
Aluno_2603;3;4;19;7;10;8.6;Reprovado
Aluno_2604;10;0;0;12;4;5.2;Reprovado
Aluno_2605;19;11;12;18;17;15.4;Aprovado
Aluno_2606;17;10;17;4;14;12.4;Aprovado
Aluno_2607;10;3;8;12;17;10.0;Aprovado
Aluno_2608;20;17;8;19;19;16.6;Aprovado
Aluno_2609;3;3;8;0;12;5.2;Reprovado
Aluno_2610;17;16;9;15;4;12.2;Aprovado
Aluno_2611;0;1;1;1;0;0.6;Reprovado
Aluno_2612;6;1;5;6;17;7.0;Reprovado
Aluno_2613;5;11;14;5;13;9.6;Aprovado
Aluno_2614;14;5;2;4;4;5.8;Reprovado
Aluno_2615;17;9;10;3;5;8.8;Reprovado
Aluno_2616;10;20;5;1;15;10.2;Aprovado
Aluno_2617;19;15;2;9;20;13.0;Aprovado
Aluno_2618;14;13;10;4;11;10.4;Aprovado
Aluno_2619;15;6;14;17;19;14.2;Aprovado
Aluno_2620;6;18;12;9;17;12.4;Aprovado
Aluno_2621;20;16;19;14;1;14.0;Aprovado
Aluno_2622;9;8;9;8;20;10.8;Aprovado
Aluno_2623;11;12;5;10;12;10.0;Aprovado
Aluno_2624;13;4;14;20;16;13.4;Aprovado
Aluno_2625;4;4;17;16;16;11.4;Aprovado
Aluno_2626;20;9;17;20;15;16.2;Aprovado
Aluno_2627;17;20;6;8;20;14.2;Aprovado
Aluno_2628;4;9;14;15;17;11.8;Aprovado
Aluno_2629;2;6;17;5;7;7.4;Reprovado
Aluno_2630;4;14;17;10;2;9.4;Reprovado
Aluno_2631;16;6;19;16;16;14.6;Aprovado
Aluno_2632;18;14;8;3;17;12.0;Aprovado
Aluno_2633;18;2;1;14;5;8.0;Reprovado
Aluno_2634;20;18;7;0;7;10.4;Aprovado
Aluno_2635;11;9;19;19;12;14.0;Aprovado
Aluno_2636;8;14;1;0;7;6.0;Reprovado
Aluno_2637;0;2;10;8;18;7.6;Reprovado
Aluno_2638;17;5;6;11;5;8.8;Reprovado
Aluno_2639;20;11;5;3;14;10.6;Aprovado
Aluno_2640;3;14;9;12;9;9.4;Reprovado
Aluno_2641;9;5;4;6;16;8.0;Reprovado
Aluno_2642;6;12;10;7;0;7.0;Reprovado
Aluno_2643;0;18;0;12;6;7.2;Reprovado
Aluno_2644;16;2;1;10;12;8.2;Reprovado
Aluno_2645;1;7;0;8;2;3.6;Reprovado
Aluno_2646;10;7;18;15;18;13.6;Aprovado
Aluno_2647;8;19;1;9;14;10.2;Aprovado
Aluno_2648;6;14;20;10;4;10.8;Aprovado
Aluno_2649;16;3;19;11;10;11.8;Aprovado
Aluno_2650;16;18;20;13;17;16.8;Aprovado
Aluno_2651;1;20;3;18;2;8.8;Reprovado
Aluno_2652;5;2;11;11;5;6.8;Reprovado
Aluno_2653;13;12;19;17;2;12.6;Aprovado
Aluno_2654;5;7;17;20;4;10.6;Aprovado
Aluno_2655;1;15;0;16;8;8.0;Reprovado
Aluno_2656;0;12;0;2;18;6.4;Reprovado
Aluno_2657;9;2;13;0;12;7.2;Reprovado
Aluno_2658;20;15;3;18;5;12.2;Aprovado
Aluno_2659;4;8;4;3;10;5.8;Reprovado
Aluno_2660;1;13;10;15;20;11.8;Aprovado
Aluno_2661;15;12;12;11;20;14.0;Aprovado
Aluno_2662;1;20;15;20;13;13.8;Aprovado
Aluno_2663;9;6;12;20;5;10.4;Aprovado
Aluno_2664;1;14;1;12;5;6.6;Reprovado
Aluno_2665;15;6;15;16;16;13.6;Aprovado
Aluno_2666;15;5;5;7;10;8.4;Reprovado
Aluno_2667;18;1;13;12;14;11.6;Aprovado
Aluno_2668;6;8;0;19;8;8.2;Reprovado
Aluno_2669;11;16;16;4;20;13.4;Aprovado
Aluno_2670;14;4;10;17;16;12.2;Aprovado
Aluno_2671;7;11;18;14;6;11.2;Aprovado
Aluno_2672;5;0;2;11;6;4.8;Reprovado
Aluno_2673;9;9;10;16;20;12.8;Aprovado
Aluno_2674;2;10;4;14;0;6.0;Reprovado
Aluno_2675;18;15;16;1;7;11.4;Aprovado
Aluno_2676;16;13;6;5;4;8.8;Reprovado
Aluno_2677;6;7;9;16;18;11.2;Aprovado
Aluno_2678;20;16;10;15;7;13.6;Aprovado
Aluno_2679;19;17;2;16;16;14.0;Aprovado
Aluno_2680;3;11;19;19;18;14.0;Aprovado
Aluno_2681;13;16;9;8;11;11.4;Aprovado
Aluno_2682;19;13;9;4;14;11.8;Aprovado
Aluno_2683;14;15;13;0;3;9.0;Reprovado
Aluno_2684;7;13;11;5;11;9.4;Reprovado
Aluno_2685;20;8;14;13;12;13.4;Aprovado
Aluno_2686;14;3;9;16;13;11.0;Aprovado
Aluno_2687;19;10;9;18;4;12.0;Aprovado
Aluno_2688;13;5;18;0;15;10.2;Aprovado
Aluno_2689;8;14;0;0;6;5.6;Reprovado
Aluno_2690;7;4;9;12;14;9.2;Reprovado
Aluno_2691;16;10;1;13;12;10.4;Aprovado
Aluno_2692;1;17;16;5;15;10.8;Aprovado
Aluno_2693;2;12;6;5;11;7.2;Reprovado
Aluno_2694;7;10;6;0;6;5.8;Reprovado
Aluno_2695;11;13;19;13;15;14.2;Aprovado
Aluno_2696;0;17;8;2;12;7.8;Reprovado
Aluno_2697;9;18;1;9;2;7.8;Reprovado
Aluno_2698;19;14;13;18;14;15.6;Aprovado
Aluno_2699;2;8;16;18;2;9.2;Reprovado
Aluno_2700;5;7;0;18;6;7.2;Reprovado
Aluno_2701;6;19;8;3;17;10.6;Aprovado
Aluno_2702;19;0;19;19;13;14.0;Aprovado
Aluno_2703;17;3;20;18;17;15.0;Aprovado
Aluno_2704;10;13;18;9;18;13.6;Aprovado
Aluno_2705;18;1;3;1;13;7.2;Reprovado
Aluno_2706;4;15;7;3;19;9.6;Aprovado
Aluno_2707;18;2;12;5;5;8.4;Reprovado
Aluno_2708;10;7;3;6;7;6.6;Reprovado
Aluno_2709;11;5;8;15;6;9.0;Reprovado
Aluno_2710;9;15;8;6;19;11.4;Aprovado
Aluno_2711;7;15;17;17;17;14.6;Aprovado
Aluno_2712;8;6;11;19;17;12.2;Aprovado
Aluno_2713;3;12;9;18;14;11.2;Aprovado
Aluno_2714;4;12;10;8;19;10.6;Aprovado
Aluno_2715;20;4;6;19;18;13.4;Aprovado
Aluno_2716;7;19;8;9;20;12.6;Aprovado
Aluno_2717;8;17;5;12;20;12.4;Aprovado
Aluno_2718;14;14;18;17;1;12.8;Aprovado
Aluno_2719;14;17;15;15;7;13.6;Aprovado
Aluno_2720;15;1;14;16;20;13.2;Aprovado
Aluno_2721;13;9;6;12;10;10.0;Aprovado
Aluno_2722;7;12;15;11;17;12.4;Aprovado
Aluno_2723;17;17;4;9;12;11.8;Aprovado
Aluno_2724;9;14;15;0;8;9.2;Reprovado
Aluno_2725;19;11;0;7;8;9.0;Reprovado
Aluno_2726;5;14;18;20;16;14.6;Aprovado
Aluno_2727;11;12;4;17;6;10.0;Aprovado
Aluno_2728;1;17;6;1;8;6.6;Reprovado
Aluno_2729;6;14;18;15;0;10.6;Aprovado
Aluno_2730;15;10;4;11;1;8.2;Reprovado
Aluno_2731;2;18;16;8;3;9.4;Reprovado
Aluno_2732;12;2;7;2;13;7.2;Reprovado
Aluno_2733;2;6;0;20;3;6.2;Reprovado
Aluno_2734;17;20;1;3;1;8.4;Reprovado
Aluno_2735;10;13;14;1;7;9.0;Reprovado
Aluno_2736;7;13;19;7;17;12.6;Aprovado
Aluno_2737;5;12;17;9;18;12.2;Aprovado
Aluno_2738;0;11;10;15;13;9.8;Aprovado
Aluno_2739;0;8;9;10;19;9.2;Reprovado
Aluno_2740;7;0;3;17;9;7.2;Reprovado
Aluno_2741;4;18;4;13;16;11.0;Aprovado
Aluno_2742;15;10;3;7;7;8.4;Reprovado
Aluno_2743;10;18;12;14;13;13.4;Aprovado
Aluno_2744;4;17;12;16;20;13.8;Aprovado
Aluno_2745;3;11;17;20;7;11.6;Aprovado
Aluno_2746;5;0;1;17;4;5.4;Reprovado
Aluno_2747;13;18;15;5;15;13.2;Aprovado
Aluno_2748;18;19;0;13;7;11.4;Aprovado
Aluno_2749;8;16;18;2;9;10.6;Aprovado
Aluno_2750;11;4;8;6;7;7.2;Reprovado
Aluno_2751;10;2;2;14;8;7.2;Reprovado
Aluno_2752;13;1;6;20;17;11.4;Aprovado
Aluno_2753;15;2;9;15;2;8.6;Reprovado
Aluno_2754;0;7;0;15;16;7.6;Reprovado
Aluno_2755;12;15;9;7;19;12.4;Aprovado
Aluno_2756;20;5;20;6;14;13.0;Aprovado
Aluno_2757;20;12;8;5;20;13.0;Aprovado
Aluno_2758;12;15;14;1;16;11.6;Aprovado
Aluno_2759;1;15;14;12;7;9.8;Aprovado
Aluno_2760;3;2;2;11;1;3.8;Reprovado
Aluno_2761;5;12;4;14;16;10.2;Aprovado
Aluno_2762;4;13;8;8;17;10.0;Aprovado
Aluno_2763;2;7;8;1;4;4.4;Reprovado
Aluno_2764;0;11;6;16;8;8.2;Reprovado
Aluno_2765;3;20;11;4;8;9.2;Reprovado
Aluno_2766;19;7;8;10;1;9.0;Reprovado
Aluno_2767;1;20;5;18;1;9.0;Reprovado
Aluno_2768;4;8;1;6;18;7.4;Reprovado
Aluno_2769;2;0;8;1;2;2.6;Reprovado
Aluno_2770;8;5;16;15;16;12.0;Aprovado
Aluno_2771;19;18;0;11;13;12.2;Aprovado
Aluno_2772;5;10;18;14;13;12.0;Aprovado
Aluno_2773;17;10;5;0;13;9.0;Reprovado
Aluno_2774;5;12;4;12;5;7.6;Reprovado
Aluno_2775;18;10;1;5;2;7.2;Reprovado
Aluno_2776;11;17;8;12;0;9.6;Aprovado
Aluno_2777;10;14;13;17;15;13.8;Aprovado
Aluno_2778;1;0;3;2;3;1.8;Reprovado
Aluno_2779;14;20;3;0;0;7.4;Reprovado
Aluno_2780;11;6;20;14;16;13.4;Aprovado
Aluno_2781;11;12;14;12;17;13.2;Aprovado
Aluno_2782;8;11;7;4;7;7.4;Reprovado
Aluno_2783;20;17;3;12;1;10.6;Aprovado
Aluno_2784;1;18;15;4;17;11.0;Aprovado
Aluno_2785;2;14;20;18;15;13.8;Aprovado
Aluno_2786;11;7;3;20;9;10.0;Aprovado
Aluno_2787;15;18;15;17;7;14.4;Aprovado
Aluno_2788;20;9;11;20;11;14.2;Aprovado
Aluno_2789;0;6;15;9;15;9.0;Reprovado
Aluno_2790;20;17;18;7;11;14.6;Aprovado
Aluno_2791;2;15;7;14;10;9.6;Aprovado
Aluno_2792;19;19;5;20;19;16.4;Aprovado
Aluno_2793;1;5;9;19;18;10.4;Aprovado
Aluno_2794;8;8;4;3;0;4.6;Reprovado
Aluno_2795;18;20;17;1;2;11.6;Aprovado
Aluno_2796;14;12;9;5;11;10.2;Aprovado
Aluno_2797;17;20;9;2;8;11.2;Aprovado
Aluno_2798;10;7;6;6;20;9.8;Aprovado
Aluno_2799;15;15;17;9;4;12.0;Aprovado
Aluno_2800;16;12;0;5;0;6.6;Reprovado
Aluno_2801;4;12;6;15;9;9.2;Reprovado
Aluno_2802;11;16;20;1;16;12.8;Aprovado
Aluno_2803;10;19;0;16;3;9.6;Aprovado
Aluno_2804;14;4;14;12;14;11.6;Aprovado
Aluno_2805;2;20;3;0;18;8.6;Reprovado
Aluno_2806;0;16;19;5;7;9.4;Reprovado
Aluno_2807;19;8;9;4;14;10.8;Aprovado
Aluno_2808;15;1;8;12;6;8.4;Reprovado
Aluno_2809;1;17;1;17;14;10.0;Aprovado
Aluno_2810;1;8;13;11;7;8.0;Reprovado
Aluno_2811;2;5;15;6;9;7.4;Reprovado
Aluno_2812;7;10;0;14;17;9.6;Aprovado
Aluno_2813;14;5;1;2;3;5.0;Reprovado
Aluno_2814;6;5;6;15;14;9.2;Reprovado
Aluno_2815;5;12;9;0;10;7.2;Reprovado
Aluno_2816;8;10;19;15;2;10.8;Aprovado
Aluno_2817;19;13;0;11;14;11.4;Aprovado
Aluno_2818;0;1;12;18;2;6.6;Reprovado
Aluno_2819;7;7;0;7;14;7.0;Reprovado
Aluno_2820;2;2;4;11;5;4.8;Reprovado
Aluno_2821;3;20;15;14;0;10.4;Aprovado
Aluno_2822;14;2;14;1;13;8.8;Reprovado
Aluno_2823;5;0;16;16;15;10.4;Aprovado
Aluno_2824;14;18;15;6;0;10.6;Aprovado
Aluno_2825;20;17;12;12;20;16.2;Aprovado
Aluno_2826;2;16;10;0;16;8.8;Reprovado
Aluno_2827;20;19;16;5;7;13.4;Aprovado
Aluno_2828;20;12;16;12;17;15.4;Aprovado
Aluno_2829;13;2;1;10;15;8.2;Reprovado
Aluno_2830;19;0;12;9;5;9.0;Reprovado
Aluno_2831;13;3;13;15;9;10.6;Aprovado
Aluno_2832;3;12;10;19;9;10.6;Aprovado
Aluno_2833;11;16;9;16;4;11.2;Aprovado
Aluno_2834;16;10;2;16;11;11.0;Aprovado
Aluno_2835;6;1;16;3;19;9.0;Reprovado
Aluno_2836;8;15;14;4;16;11.4;Aprovado
Aluno_2837;2;1;8;13;13;7.4;Reprovado
Aluno_2838;12;18;9;19;13;14.2;Aprovado
Aluno_2839;14;18;7;9;2;10.0;Aprovado
Aluno_2840;17;15;20;13;11;15.2;Aprovado
Aluno_2841;18;18;12;0;19;13.4;Aprovado
Aluno_2842;0;8;17;10;17;10.4;Aprovado
Aluno_2843;5;0;4;17;11;7.4;Reprovado
Aluno_2844;1;9;5;15;1;6.2;Reprovado
Aluno_2845;13;18;16;17;1;13.0;Aprovado
Aluno_2846;5;0;10;7;16;7.6;Reprovado
Aluno_2847;13;1;19;9;9;10.2;Aprovado
Aluno_2848;3;15;15;9;17;11.8;Aprovado
Aluno_2849;20;11;8;4;18;12.2;Aprovado
Aluno_2850;7;7;1;9;20;8.8;Reprovado
Aluno_2851;2;17;4;17;0;8.0;Reprovado
Aluno_2852;18;1;0;20;3;8.4;Reprovado
Aluno_2853;13;12;3;5;3;7.2;Reprovado
Aluno_2854;19;5;3;2;1;6.0;Reprovado
Aluno_2855;16;20;2;7;18;12.6;Aprovado
Aluno_2856;7;5;8;8;20;9.6;Aprovado
Aluno_2857;13;8;11;4;11;9.4;Reprovado
Aluno_2858;5;15;9;1;9;7.8;Reprovado
Aluno_2859;15;10;1;1;12;7.8;Reprovado
Aluno_2860;18;6;10;6;19;11.8;Aprovado
Aluno_2861;13;9;9;16;14;12.2;Aprovado
Aluno_2862;18;9;5;9;2;8.6;Reprovado
Aluno_2863;2;19;17;11;19;13.6;Aprovado
Aluno_2864;9;17;1;1;12;8.0;Reprovado
Aluno_2865;18;19;1;9;7;10.8;Aprovado
Aluno_2866;8;8;9;19;6;10.0;Aprovado
Aluno_2867;19;14;15;0;7;11.0;Aprovado
Aluno_2868;12;3;11;3;17;9.2;Reprovado
Aluno_2869;6;7;0;12;8;6.6;Reprovado
Aluno_2870;13;8;20;11;5;11.4;Aprovado
Aluno_2871;8;12;7;10;3;8.0;Reprovado
Aluno_2872;18;8;15;9;14;12.8;Aprovado
Aluno_2873;14;3;17;14;4;10.4;Aprovado
Aluno_2874;19;16;12;4;4;11.0;Aprovado
Aluno_2875;13;15;14;16;6;12.8;Aprovado
Aluno_2876;5;14;20;4;8;10.2;Aprovado
Aluno_2877;20;2;11;1;6;8.0;Reprovado
Aluno_2878;3;19;7;8;8;9.0;Reprovado
Aluno_2879;7;4;9;5;19;8.8;Reprovado
Aluno_2880;16;4;13;17;9;11.8;Aprovado
Aluno_2881;8;19;4;13;3;9.4;Reprovado
Aluno_2882;0;14;17;18;5;10.8;Aprovado
Aluno_2883;19;17;18;13;13;16.0;Aprovado
Aluno_2884;13;14;14;7;8;11.2;Aprovado
Aluno_2885;10;1;5;16;0;6.4;Reprovado
Aluno_2886;20;12;10;2;16;12.0;Aprovado
Aluno_2887;2;3;20;9;12;9.2;Reprovado
Aluno_2888;8;9;10;16;6;9.8;Aprovado
Aluno_2889;13;12;19;10;8;12.4;Aprovado
Aluno_2890;8;9;19;7;10;10.6;Aprovado
Aluno_2891;3;8;20;0;2;6.6;Reprovado
Aluno_2892;3;7;17;12;11;10.0;Aprovado
Aluno_2893;7;2;17;20;20;13.2;Aprovado
Aluno_2894;1;15;9;3;2;6.0;Reprovado
Aluno_2895;8;13;1;6;14;8.4;Reprovado
Aluno_2896;13;8;8;13;20;12.4;Aprovado
Aluno_2897;8;20;13;4;9;10.8;Aprovado
Aluno_2898;15;10;18;10;0;10.6;Aprovado
Aluno_2899;16;2;9;16;13;11.2;Aprovado
Aluno_2900;15;4;3;4;19;9.0;Reprovado
Aluno_2901;11;9;5;19;5;9.8;Aprovado
Aluno_2902;2;12;13;2;1;6.0;Reprovado
Aluno_2903;10;3;3;4;7;5.4;Reprovado
Aluno_2904;13;12;14;14;0;10.6;Aprovado
Aluno_2905;17;11;15;18;3;12.8;Aprovado
Aluno_2906;20;4;6;15;3;9.6;Aprovado
Aluno_2907;20;9;16;7;4;11.2;Aprovado
Aluno_2908;4;8;18;12;19;12.2;Aprovado
Aluno_2909;15;19;18;15;8;15.0;Aprovado
Aluno_2910;19;6;16;2;12;11.0;Aprovado
Aluno_2911;4;1;5;0;17;5.4;Reprovado
Aluno_2912;2;6;10;8;16;8.4;Reprovado
Aluno_2913;11;7;15;8;0;8.2;Reprovado
Aluno_2914;0;6;7;16;14;8.6;Reprovado
Aluno_2915;20;20;10;1;1;10.4;Aprovado
Aluno_2916;8;13;6;8;15;10.0;Aprovado
Aluno_2917;8;18;18;18;19;16.2;Aprovado
Aluno_2918;3;4;9;12;4;6.4;Reprovado
Aluno_2919;2;17;8;4;18;9.8;Aprovado
Aluno_2920;16;19;3;8;4;10.0;Aprovado
Aluno_2921;1;11;14;12;1;7.8;Reprovado
Aluno_2922;0;16;12;0;6;6.8;Reprovado
Aluno_2923;7;12;1;14;2;7.2;Reprovado
Aluno_2924;12;1;1;3;16;6.6;Reprovado
Aluno_2925;14;12;15;3;2;9.2;Reprovado
Aluno_2926;7;6;8;19;12;10.4;Aprovado
Aluno_2927;11;9;12;9;6;9.4;Reprovado
Aluno_2928;11;5;2;5;2;5.0;Reprovado
Aluno_2929;13;2;8;11;14;9.6;Aprovado
Aluno_2930;14;2;12;19;17;12.8;Aprovado
Aluno_2931;14;17;20;15;9;15.0;Aprovado
Aluno_2932;8;10;1;2;6;5.4;Reprovado
Aluno_2933;18;19;7;13;8;13.0;Aprovado
Aluno_2934;19;4;8;0;4;7.0;Reprovado
Aluno_2935;7;18;15;9;19;13.6;Aprovado
Aluno_2936;20;18;1;14;7;12.0;Aprovado
Aluno_2937;18;14;5;6;13;11.2;Aprovado
Aluno_2938;5;15;7;3;3;6.6;Reprovado
Aluno_2939;19;8;4;13;19;12.6;Aprovado
Aluno_2940;18;3;8;15;13;11.4;Aprovado
Aluno_2941;3;14;0;13;11;8.2;Reprovado
Aluno_2942;6;11;8;2;1;5.6;Reprovado
Aluno_2943;3;2;9;16;12;8.4;Reprovado
Aluno_2944;11;13;3;20;0;9.4;Reprovado
Aluno_2945;12;16;2;13;19;12.4;Aprovado
Aluno_2946;2;18;9;17;6;10.4;Aprovado
Aluno_2947;11;5;14;2;8;8.0;Reprovado
Aluno_2948;1;3;10;18;16;9.6;Aprovado
Aluno_2949;1;6;13;2;20;8.4;Reprovado
Aluno_2950;8;18;5;11;12;10.8;Aprovado
Aluno_2951;0;16;11;4;9;8.0;Reprovado
Aluno_2952;7;15;12;9;15;11.6;Aprovado
Aluno_2953;5;14;16;8;5;9.6;Aprovado
Aluno_2954;5;7;15;0;15;8.4;Reprovado
Aluno_2955;17;18;2;12;10;11.8;Aprovado
Aluno_2956;16;7;1;2;19;9.0;Reprovado
Aluno_2957;11;17;10;18;2;11.6;Aprovado
Aluno_2958;5;15;8;10;8;9.2;Reprovado
Aluno_2959;7;19;2;15;14;11.4;Aprovado
Aluno_2960;18;18;17;5;12;14.0;Aprovado
Aluno_2961;9;9;19;2;9;9.6;Aprovado
Aluno_2962;0;16;14;18;19;13.4;Aprovado
Aluno_2963;12;12;13;5;12;10.8;Aprovado
Aluno_2964;16;12;1;7;16;10.4;Aprovado
Aluno_2965;2;6;16;12;6;8.4;Reprovado
Aluno_2966;7;9;7;11;5;7.8;Reprovado
Aluno_2967;13;1;9;9;12;8.8;Reprovado
Aluno_2968;2;3;17;2;16;8.0;Reprovado
Aluno_2969;15;5;18;3;14;11.0;Aprovado
Aluno_2970;12;17;7;0;3;7.8;Reprovado
Aluno_2971;19;5;7;12;14;11.4;Aprovado
Aluno_2972;16;16;2;3;13;10.0;Aprovado
Aluno_2973;12;13;2;10;20;11.4;Aprovado
Aluno_2974;5;10;11;18;10;10.8;Aprovado
Aluno_2975;16;18;16;10;3;12.6;Aprovado
Aluno_2976;13;1;3;11;2;6.0;Reprovado
Aluno_2977;16;2;16;10;1;9.0;Reprovado
Aluno_2978;7;10;13;5;19;10.8;Aprovado
Aluno_2979;10;5;18;11;9;10.6;Aprovado
Aluno_2980;19;13;8;8;12;12.0;Aprovado
Aluno_2981;0;18;20;9;19;13.2;Aprovado
Aluno_2982;6;15;11;2;20;10.8;Aprovado
Aluno_2983;20;20;4;2;17;12.6;Aprovado
Aluno_2984;20;6;10;19;20;15.0;Aprovado
Aluno_2985;16;7;19;15;15;14.4;Aprovado
Aluno_2986;9;18;2;2;10;8.2;Reprovado
Aluno_2987;10;19;20;9;9;13.4;Aprovado
Aluno_2988;8;15;14;10;8;11.0;Aprovado
Aluno_2989;8;6;13;7;11;9.0;Reprovado
Aluno_2990;4;8;10;5;18;9.0;Reprovado
Aluno_2991;16;12;19;19;0;13.2;Aprovado
Aluno_2992;8;0;7;10;17;8.4;Reprovado
Aluno_2993;16;7;3;20;13;11.8;Aprovado
Aluno_2994;20;3;11;11;20;13.0;Aprovado
Aluno_2995;18;2;7;15;0;8.4;Reprovado
Aluno_2996;6;2;5;17;16;9.2;Reprovado
Aluno_2997;8;12;14;12;10;11.2;Aprovado
Aluno_2998;6;7;11;2;19;9.0;Reprovado
Aluno_2999;12;6;15;14;14;12.2;Aprovado
Aluno_3000;10;0;15;20;3;9.6;Aprovado
